"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
"390" "95" "tsh" "10" "100" "1e-08" "10" "5" "1" "4" "80" "0.2" "0.0123456790123457" "81"
"391" "96" "phy" "10" "100" "1e-08" "10" "91" "67" "24" "10" "0.736263736263736" "0.87012987012987" "77"
"392" "96" "tsh" "10" "100" "1e-08" "10" "42" "23" "19" "54" "0.547619047619048" "0.298701298701299" "77"
"393" "97" "phy" "10" "100" "1e-08" "10" "61" "48" "13" "16" "0.786885245901639" "0.75" "64"
"394" "97" "tsh" "10" "100" "1e-08" "10" "14" "5" "9" "59" "0.357142857142857" "0.078125" "64"
"395" "98" "phy" "10" "100" "1e-08" "10" "85" "52" "33" "13" "0.611764705882353" "0.8" "65"
"396" "98" "tsh" "10" "100" "1e-08" "10" "23" "14" "9" "51" "0.608695652173913" "0.215384615384615" "65"
"397" "99" "phy" "10" "100" "1e-08" "10" "138" "59" "79" "25" "0.427536231884058" "0.702380952380952" "84"
"398" "99" "tsh" "10" "100" "1e-08" "10" "37" "9" "28" "75" "0.243243243243243" "0.107142857142857" "84"
"399" "100" "phy" "10" "100" "1e-08" "10" "87" "40" "47" "20" "0.459770114942529" "0.666666666666667" "60"
"400" "100" "tsh" "10" "100" "1e-08" "10" "4" "1" "3" "59" "0.25" "0.0166666666666667" "60"
"401" "1" "phy" "10" "100" "1e-08" "53" "70" "50" "20" "90" "0.714285714285714" "0.357142857142857" "140"
"402" "1" "tsh" "10" "100" "1e-08" "53" "12" "1" "11" "139" "0.0833333333333333" "0.00714285714285714" "140"
"403" "2" "phy" "10" "100" "1e-08" "53" "66" "43" "23" "41" "0.651515151515151" "0.511904761904762" "84"
"404" "2" "tsh" "10" "100" "1e-08" "53" "19" "1" "18" "83" "0.0526315789473684" "0.0119047619047619" "84"
"405" "3" "phy" "10" "100" "1e-08" "53" "93" "54" "39" "55" "0.580645161290323" "0.495412844036697" "109"
"406" "3" "tsh" "10" "100" "1e-08" "53" "22" "4" "18" "105" "0.181818181818182" "0.036697247706422" "109"
"407" "4" "phy" "10" "100" "1e-08" "53" "124" "61" "63" "45" "0.491935483870968" "0.575471698113208" "106"
"408" "4" "tsh" "10" "100" "1e-08" "53" "5" "1" "4" "105" "0.2" "0.00943396226415094" "106"
"409" "5" "phy" "10" "100" "1e-08" "53" "101" "64" "37" "25" "0.633663366336634" "0.719101123595506" "89"
"410" "5" "tsh" "10" "100" "1e-08" "53" "29" "12" "17" "77" "0.413793103448276" "0.134831460674157" "89"
"411" "6" "phy" "10" "100" "1e-08" "53" "106" "44" "62" "31" "0.415094339622642" "0.586666666666667" "75"
"412" "6" "tsh" "10" "100" "1e-08" "53" "35" "18" "17" "57" "0.514285714285714" "0.24" "75"
"413" "7" "phy" "10" "100" "1e-08" "53" "87" "73" "14" "42" "0.839080459770115" "0.634782608695652" "115"
"414" "7" "tsh" "10" "100" "1e-08" "53" "23" "17" "6" "98" "0.739130434782609" "0.147826086956522" "115"
"415" "8" "phy" "10" "100" "1e-08" "53" "137" "85" "52" "51" "0.62043795620438" "0.625" "136"
"416" "8" "tsh" "10" "100" "1e-08" "53" "33" "13" "20" "123" "0.393939393939394" "0.0955882352941176" "136"
"417" "9" "phy" "10" "100" "1e-08" "53" "124" "88" "36" "39" "0.709677419354839" "0.692913385826772" "127"
"418" "9" "tsh" "10" "100" "1e-08" "53" "23" "5" "18" "122" "0.217391304347826" "0.0393700787401575" "127"
"419" "10" "phy" "10" "100" "1e-08" "53" "71" "52" "19" "24" "0.732394366197183" "0.684210526315789" "76"
"420" "10" "tsh" "10" "100" "1e-08" "53" "29" "18" "11" "58" "0.620689655172414" "0.236842105263158" "76"
"421" "11" "phy" "10" "100" "1e-08" "53" "129" "66" "63" "75" "0.511627906976744" "0.468085106382979" "141"
"422" "11" "tsh" "10" "100" "1e-08" "53" "16" "6" "10" "135" "0.375" "0.0425531914893617" "141"
"423" "12" "phy" "10" "100" "1e-08" "53" "113" "56" "57" "32" "0.495575221238938" "0.636363636363636" "88"
"424" "12" "tsh" "10" "100" "1e-08" "53" "31" "3" "28" "85" "0.0967741935483871" "0.0340909090909091" "88"
"425" "13" "phy" "10" "100" "1e-08" "53" "93" "35" "58" "32" "0.376344086021505" "0.522388059701492" "67"
"426" "13" "tsh" "10" "100" "1e-08" "53" "26" "4" "22" "63" "0.153846153846154" "0.0597014925373134" "67"
"427" "14" "phy" "10" "100" "1e-08" "53" "159" "96" "63" "26" "0.60377358490566" "0.786885245901639" "122"
"428" "14" "tsh" "10" "100" "1e-08" "53" "28" "7" "21" "115" "0.25" "0.0573770491803279" "122"
"429" "15" "phy" "10" "100" "1e-08" "53" "204" "95" "109" "90" "0.465686274509804" "0.513513513513513" "185"
"430" "15" "tsh" "10" "100" "1e-08" "53" "33" "4" "29" "181" "0.121212121212121" "0.0216216216216216" "185"
"431" "16" "phy" "10" "100" "1e-08" "53" "72" "44" "28" "31" "0.611111111111111" "0.586666666666667" "75"
"432" "16" "tsh" "10" "100" "1e-08" "53" "6" "0" "6" "75" "0" "0" "75"
"433" "17" "phy" "10" "100" "1e-08" "53" "146" "70" "76" "54" "0.479452054794521" "0.564516129032258" "124"
"434" "17" "tsh" "10" "100" "1e-08" "53" "16" "7" "9" "117" "0.4375" "0.0564516129032258" "124"
"435" "18" "phy" "10" "100" "1e-08" "53" "111" "65" "46" "44" "0.585585585585586" "0.596330275229358" "109"
"436" "18" "tsh" "10" "100" "1e-08" "53" "40" "19" "21" "90" "0.475" "0.174311926605505" "109"
"437" "19" "phy" "10" "100" "1e-08" "53" "147" "88" "59" "108" "0.598639455782313" "0.448979591836735" "196"
"438" "19" "tsh" "10" "100" "1e-08" "53" "25" "7" "18" "189" "0.28" "0.0357142857142857" "196"
"439" "20" "phy" "10" "100" "1e-08" "53" "102" "82" "20" "47" "0.803921568627451" "0.635658914728682" "129"
"440" "20" "tsh" "10" "100" "1e-08" "53" "8" "0" "8" "129" "0" "0" "129"
"441" "21" "phy" "10" "100" "1e-08" "53" "105" "79" "26" "28" "0.752380952380952" "0.738317757009346" "107"
"442" "21" "tsh" "10" "100" "1e-08" "53" "22" "4" "18" "103" "0.181818181818182" "0.0373831775700935" "107"
"443" "22" "phy" "10" "100" "1e-08" "53" "70" "47" "23" "11" "0.671428571428571" "0.810344827586207" "58"
"444" "22" "tsh" "10" "100" "1e-08" "53" "33" "7" "26" "51" "0.212121212121212" "0.120689655172414" "58"
"445" "23" "phy" "10" "100" "1e-08" "53" "210" "114" "96" "61" "0.542857142857143" "0.651428571428571" "175"
"446" "23" "tsh" "10" "100" "1e-08" "53" "24" "5" "19" "170" "0.208333333333333" "0.0285714285714286" "175"
"447" "24" "phy" "10" "100" "1e-08" "53" "130" "72" "58" "29" "0.553846153846154" "0.712871287128713" "101"
"448" "24" "tsh" "10" "100" "1e-08" "53" "18" "4" "14" "97" "0.222222222222222" "0.0396039603960396" "101"
"449" "25" "phy" "10" "100" "1e-08" "53" "134" "83" "51" "15" "0.619402985074627" "0.846938775510204" "98"
"450" "25" "tsh" "10" "100" "1e-08" "53" "19" "9" "10" "89" "0.473684210526316" "0.0918367346938776" "98"
"451" "26" "phy" "10" "100" "1e-08" "53" "183" "83" "100" "58" "0.453551912568306" "0.588652482269504" "141"
"452" "26" "tsh" "10" "100" "1e-08" "53" "23" "4" "19" "137" "0.173913043478261" "0.0283687943262411" "141"
"453" "27" "phy" "10" "100" "1e-08" "53" "121" "52" "69" "28" "0.429752066115702" "0.65" "80"
"454" "27" "tsh" "10" "100" "1e-08" "53" "20" "4" "16" "76" "0.2" "0.05" "80"
"455" "28" "phy" "10" "100" "1e-08" "53" "106" "76" "30" "115" "0.716981132075472" "0.397905759162304" "191"
"456" "28" "tsh" "10" "100" "1e-08" "53" "30" "18" "12" "173" "0.6" "0.0942408376963351" "191"
"457" "29" "phy" "10" "100" "1e-08" "53" "85" "61" "24" "13" "0.717647058823529" "0.824324324324324" "74"
"458" "29" "tsh" "10" "100" "1e-08" "53" "23" "4" "19" "70" "0.173913043478261" "0.0540540540540541" "74"
"459" "30" "phy" "10" "100" "1e-08" "53" "160" "62" "98" "66" "0.3875" "0.484375" "128"
"460" "30" "tsh" "10" "100" "1e-08" "53" "28" "2" "26" "126" "0.0714285714285714" "0.015625" "128"
"461" "31" "phy" "10" "100" "1e-08" "53" "224" "100" "124" "37" "0.446428571428571" "0.72992700729927" "137"
"462" "31" "tsh" "10" "100" "1e-08" "53" "23" "2" "21" "135" "0.0869565217391304" "0.0145985401459854" "137"
"463" "32" "phy" "10" "100" "1e-08" "53" "235" "84" "151" "42" "0.357446808510638" "0.666666666666667" "126"
"464" "32" "tsh" "10" "100" "1e-08" "53" "24" "0" "24" "126" "0" "0" "126"
"465" "33" "phy" "10" "100" "1e-08" "53" "161" "89" "72" "47" "0.552795031055901" "0.654411764705882" "136"
"466" "33" "tsh" "10" "100" "1e-08" "53" "18" "13" "5" "123" "0.722222222222222" "0.0955882352941176" "136"
"467" "34" "phy" "10" "100" "1e-08" "53" "94" "70" "24" "16" "0.74468085106383" "0.813953488372093" "86"
"468" "34" "tsh" "10" "100" "1e-08" "53" "23" "6" "17" "80" "0.260869565217391" "0.0697674418604651" "86"
"469" "35" "phy" "10" "100" "1e-08" "53" "147" "56" "91" "51" "0.380952380952381" "0.523364485981308" "107"
"470" "35" "tsh" "10" "100" "1e-08" "53" "34" "4" "30" "103" "0.117647058823529" "0.0373831775700935" "107"
"471" "36" "phy" "10" "100" "1e-08" "53" "263" "114" "149" "37" "0.433460076045627" "0.754966887417219" "151"
"472" "36" "tsh" "10" "100" "1e-08" "53" "34" "6" "28" "145" "0.176470588235294" "0.0397350993377483" "151"
"473" "37" "phy" "10" "100" "1e-08" "53" "136" "70" "66" "46" "0.514705882352941" "0.603448275862069" "116"
"474" "37" "tsh" "10" "100" "1e-08" "53" "33" "6" "27" "110" "0.181818181818182" "0.0517241379310345" "116"
"475" "38" "phy" "10" "100" "1e-08" "53" "91" "36" "55" "110" "0.395604395604396" "0.246575342465753" "146"
"476" "38" "tsh" "10" "100" "1e-08" "53" "16" "0" "16" "146" "0" "0" "146"
"477" "39" "phy" "10" "100" "1e-08" "53" "98" "63" "35" "82" "0.642857142857143" "0.43448275862069" "145"
"478" "39" "tsh" "10" "100" "1e-08" "53" "36" "9" "27" "136" "0.25" "0.0620689655172414" "145"
"479" "40" "phy" "10" "100" "1e-08" "53" "159" "81" "78" "19" "0.509433962264151" "0.81" "100"
"480" "40" "tsh" "10" "100" "1e-08" "53" "23" "4" "19" "96" "0.173913043478261" "0.04" "100"
"481" "41" "phy" "10" "100" "1e-08" "53" "158" "68" "90" "35" "0.430379746835443" "0.660194174757282" "103"
"482" "41" "tsh" "10" "100" "1e-08" "53" "12" "9" "3" "94" "0.75" "0.087378640776699" "103"
"483" "42" "phy" "10" "100" "1e-08" "53" "212" "86" "126" "67" "0.405660377358491" "0.562091503267974" "153"
"484" "42" "tsh" "10" "100" "1e-08" "53" "38" "0" "38" "153" "0" "0" "153"
"485" "43" "phy" "10" "100" "1e-08" "53" "142" "85" "57" "65" "0.598591549295775" "0.566666666666667" "150"
"486" "43" "tsh" "10" "100" "1e-08" "53" "38" "13" "25" "137" "0.342105263157895" "0.0866666666666667" "150"
"487" "44" "phy" "10" "100" "1e-08" "53" "99" "76" "23" "71" "0.767676767676768" "0.517006802721088" "147"
"488" "44" "tsh" "10" "100" "1e-08" "53" "11" "4" "7" "143" "0.363636363636364" "0.0272108843537415" "147"
"489" "45" "phy" "10" "100" "1e-08" "53" "171" "101" "70" "12" "0.590643274853801" "0.893805309734513" "113"
"490" "45" "tsh" "10" "100" "1e-08" "53" "7" "1" "6" "112" "0.142857142857143" "0.00884955752212389" "113"
"491" "46" "phy" "10" "100" "1e-08" "53" "144" "61" "83" "61" "0.423611111111111" "0.5" "122"
"492" "46" "tsh" "10" "100" "1e-08" "53" "23" "4" "19" "118" "0.173913043478261" "0.0327868852459016" "122"
"493" "47" "phy" "10" "100" "1e-08" "53" "138" "80" "58" "25" "0.579710144927536" "0.761904761904762" "105"
"494" "47" "tsh" "10" "100" "1e-08" "53" "21" "0" "21" "105" "0" "0" "105"
"495" "48" "phy" "10" "100" "1e-08" "53" "96" "66" "30" "41" "0.6875" "0.616822429906542" "107"
"496" "48" "tsh" "10" "100" "1e-08" "53" "33" "5" "28" "102" "0.151515151515152" "0.0467289719626168" "107"
"497" "49" "phy" "10" "100" "1e-08" "53" "165" "51" "114" "76" "0.309090909090909" "0.401574803149606" "127"
"498" "49" "tsh" "10" "100" "1e-08" "53" "27" "1" "26" "126" "0.037037037037037" "0.0078740157480315" "127"
"499" "50" "phy" "10" "100" "1e-08" "53" "108" "55" "53" "53" "0.509259259259259" "0.509259259259259" "108"
"500" "50" "tsh" "10" "100" "1e-08" "53" "8" "0" "8" "108" "0" "0" "108"
"501" "51" "phy" "10" "100" "1e-08" "53" "165" "111" "54" "44" "0.672727272727273" "0.716129032258065" "155"
"502" "51" "tsh" "10" "100" "1e-08" "53" "15" "6" "9" "149" "0.4" "0.0387096774193548" "155"
"503" "52" "phy" "10" "100" "1e-08" "53" "88" "64" "24" "38" "0.727272727272727" "0.627450980392157" "102"
"504" "52" "tsh" "10" "100" "1e-08" "53" "16" "5" "11" "97" "0.3125" "0.0490196078431373" "102"
"505" "53" "phy" "10" "100" "1e-08" "53" "97" "66" "31" "39" "0.680412371134021" "0.628571428571429" "105"
"506" "53" "tsh" "10" "100" "1e-08" "53" "23" "10" "13" "95" "0.434782608695652" "0.0952380952380952" "105"
"507" "54" "phy" "10" "100" "1e-08" "53" "78" "57" "21" "69" "0.730769230769231" "0.452380952380952" "126"
"508" "54" "tsh" "10" "100" "1e-08" "53" "5" "0" "5" "126" "0" "0" "126"
"509" "55" "phy" "10" "100" "1e-08" "53" "132" "81" "51" "60" "0.613636363636364" "0.574468085106383" "141"
"510" "55" "tsh" "10" "100" "1e-08" "53" "21" "8" "13" "133" "0.380952380952381" "0.0567375886524823" "141"
"511" "56" "phy" "10" "100" "1e-08" "53" "256" "126" "130" "22" "0.4921875" "0.851351351351351" "148"
"512" "56" "tsh" "10" "100" "1e-08" "53" "24" "0" "24" "148" "0" "0" "148"
"513" "57" "phy" "10" "100" "1e-08" "53" "121" "94" "27" "37" "0.776859504132231" "0.717557251908397" "131"
"514" "57" "tsh" "10" "100" "1e-08" "53" "13" "1" "12" "130" "0.0769230769230769" "0.00763358778625954" "131"
"515" "58" "phy" "10" "100" "1e-08" "53" "145" "83" "62" "98" "0.572413793103448" "0.458563535911602" "181"
"516" "58" "tsh" "10" "100" "1e-08" "53" "33" "14" "19" "167" "0.424242424242424" "0.0773480662983425" "181"
"517" "59" "phy" "10" "100" "1e-08" "53" "80" "63" "17" "35" "0.7875" "0.642857142857143" "98"
"518" "59" "tsh" "10" "100" "1e-08" "53" "26" "2" "24" "96" "0.0769230769230769" "0.0204081632653061" "98"
"519" "60" "phy" "10" "100" "1e-08" "53" "70" "57" "13" "106" "0.814285714285714" "0.349693251533742" "163"
"520" "60" "tsh" "10" "100" "1e-08" "53" "9" "4" "5" "159" "0.444444444444444" "0.0245398773006135" "163"
"521" "61" "phy" "10" "100" "1e-08" "53" "149" "82" "67" "30" "0.550335570469799" "0.732142857142857" "112"
"522" "61" "tsh" "10" "100" "1e-08" "53" "20" "4" "16" "108" "0.2" "0.0357142857142857" "112"
"523" "62" "phy" "10" "100" "1e-08" "53" "139" "94" "45" "74" "0.676258992805755" "0.55952380952381" "168"
"524" "62" "tsh" "10" "100" "1e-08" "53" "32" "9" "23" "159" "0.28125" "0.0535714285714286" "168"
"525" "63" "phy" "10" "100" "1e-08" "53" "147" "67" "80" "31" "0.45578231292517" "0.683673469387755" "98"
"526" "63" "tsh" "10" "100" "1e-08" "53" "35" "11" "24" "87" "0.314285714285714" "0.112244897959184" "98"
"527" "64" "phy" "10" "100" "1e-08" "53" "132" "78" "54" "25" "0.590909090909091" "0.757281553398058" "103"
"528" "64" "tsh" "10" "100" "1e-08" "53" "20" "1" "19" "102" "0.05" "0.00970873786407767" "103"
"529" "65" "phy" "10" "100" "1e-08" "53" "67" "51" "16" "109" "0.761194029850746" "0.31875" "160"
"530" "65" "tsh" "10" "100" "1e-08" "53" "12" "0" "12" "160" "0" "0" "160"
"531" "66" "phy" "10" "100" "1e-08" "53" "137" "79" "58" "11" "0.576642335766423" "0.877777777777778" "90"
"532" "66" "tsh" "10" "100" "1e-08" "53" "16" "4" "12" "86" "0.25" "0.0444444444444444" "90"
"533" "67" "phy" "10" "100" "1e-08" "53" "101" "49" "52" "28" "0.485148514851485" "0.636363636363636" "77"
"534" "67" "tsh" "10" "100" "1e-08" "53" "31" "22" "9" "55" "0.709677419354839" "0.285714285714286" "77"
"535" "68" "phy" "10" "100" "1e-08" "53" "168" "105" "63" "78" "0.625" "0.573770491803279" "183"
"536" "68" "tsh" "10" "100" "1e-08" "53" "23" "10" "13" "173" "0.434782608695652" "0.0546448087431694" "183"
"537" "69" "phy" "10" "100" "1e-08" "53" "126" "67" "59" "78" "0.531746031746032" "0.462068965517241" "145"
"538" "69" "tsh" "10" "100" "1e-08" "53" "39" "4" "35" "141" "0.102564102564103" "0.0275862068965517" "145"
"539" "70" "phy" "10" "100" "1e-08" "53" "119" "58" "61" "10" "0.487394957983193" "0.852941176470588" "68"
"540" "70" "tsh" "10" "100" "1e-08" "53" "15" "5" "10" "63" "0.333333333333333" "0.0735294117647059" "68"
"541" "71" "phy" "10" "100" "1e-08" "53" "233" "134" "99" "20" "0.575107296137339" "0.87012987012987" "154"
"542" "71" "tsh" "10" "100" "1e-08" "53" "49" "28" "21" "126" "0.571428571428571" "0.181818181818182" "154"
"543" "72" "phy" "10" "100" "1e-08" "53" "104" "65" "39" "77" "0.625" "0.457746478873239" "142"
"544" "72" "tsh" "10" "100" "1e-08" "53" "30" "11" "19" "131" "0.366666666666667" "0.0774647887323944" "142"
"545" "73" "phy" "10" "100" "1e-08" "53" "164" "123" "41" "60" "0.75" "0.672131147540984" "183"
"546" "73" "tsh" "10" "100" "1e-08" "53" "12" "0" "12" "183" "0" "0" "183"
"547" "74" "phy" "10" "100" "1e-08" "53" "123" "65" "58" "71" "0.528455284552846" "0.477941176470588" "136"
"548" "74" "tsh" "10" "100" "1e-08" "53" "13" "5" "8" "131" "0.384615384615385" "0.0367647058823529" "136"
"549" "75" "phy" "10" "100" "1e-08" "53" "126" "89" "37" "21" "0.706349206349206" "0.809090909090909" "110"
"550" "75" "tsh" "10" "100" "1e-08" "53" "10" "5" "5" "105" "0.5" "0.0454545454545455" "110"
"551" "76" "phy" "10" "100" "1e-08" "53" "93" "56" "37" "35" "0.602150537634409" "0.615384615384615" "91"
"552" "76" "tsh" "10" "100" "1e-08" "53" "36" "11" "25" "80" "0.305555555555556" "0.120879120879121" "91"
"553" "77" "phy" "10" "100" "1e-08" "53" "100" "74" "26" "28" "0.74" "0.725490196078431" "102"
"554" "77" "tsh" "10" "100" "1e-08" "53" "17" "1" "16" "101" "0.0588235294117647" "0.00980392156862745" "102"
"555" "78" "phy" "10" "100" "1e-08" "53" "84" "51" "33" "56" "0.607142857142857" "0.476635514018692" "107"
"556" "78" "tsh" "10" "100" "1e-08" "53" "14" "0" "14" "107" "0" "0" "107"
"557" "79" "phy" "10" "100" "1e-08" "53" "110" "86" "24" "64" "0.781818181818182" "0.573333333333333" "150"
"558" "79" "tsh" "10" "100" "1e-08" "53" "15" "1" "14" "149" "0.0666666666666667" "0.00666666666666667" "150"
"559" "80" "phy" "10" "100" "1e-08" "53" "79" "51" "28" "96" "0.645569620253165" "0.346938775510204" "147"
"560" "80" "tsh" "10" "100" "1e-08" "53" "20" "0" "20" "147" "0" "0" "147"
"561" "81" "phy" "10" "100" "1e-08" "53" "90" "56" "34" "40" "0.622222222222222" "0.583333333333333" "96"
"562" "81" "tsh" "10" "100" "1e-08" "53" "16" "0" "16" "96" "0" "0" "96"
"563" "82" "phy" "10" "100" "1e-08" "53" "142" "68" "74" "26" "0.47887323943662" "0.723404255319149" "94"
"564" "82" "tsh" "10" "100" "1e-08" "53" "35" "0" "35" "94" "0" "0" "94"
"565" "83" "phy" "10" "100" "1e-08" "53" "128" "78" "50" "61" "0.609375" "0.561151079136691" "139"
"566" "83" "tsh" "10" "100" "1e-08" "53" "22" "6" "16" "133" "0.272727272727273" "0.0431654676258993" "139"
"567" "84" "phy" "10" "100" "1e-08" "53" "183" "90" "93" "33" "0.491803278688525" "0.731707317073171" "123"
"568" "84" "tsh" "10" "100" "1e-08" "53" "24" "2" "22" "121" "0.0833333333333333" "0.016260162601626" "123"
"569" "85" "phy" "10" "100" "1e-08" "53" "83" "59" "24" "31" "0.710843373493976" "0.655555555555556" "90"
"570" "85" "tsh" "10" "100" "1e-08" "53" "22" "10" "12" "80" "0.454545454545455" "0.111111111111111" "90"
"571" "86" "phy" "10" "100" "1e-08" "53" "178" "90" "88" "34" "0.50561797752809" "0.725806451612903" "124"
"572" "86" "tsh" "10" "100" "1e-08" "53" "16" "9" "7" "115" "0.5625" "0.0725806451612903" "124"
"573" "87" "phy" "10" "100" "1e-08" "53" "129" "88" "41" "10" "0.682170542635659" "0.897959183673469" "98"
"574" "87" "tsh" "10" "100" "1e-08" "53" "12" "7" "5" "91" "0.583333333333333" "0.0714285714285714" "98"
"575" "88" "phy" "10" "100" "1e-08" "53" "98" "57" "41" "28" "0.581632653061224" "0.670588235294118" "85"
"576" "88" "tsh" "10" "100" "1e-08" "53" "31" "4" "27" "81" "0.129032258064516" "0.0470588235294118" "85"
"577" "89" "phy" "10" "100" "1e-08" "53" "152" "76" "76" "38" "0.5" "0.666666666666667" "114"
"578" "89" "tsh" "10" "100" "1e-08" "53" "32" "9" "23" "105" "0.28125" "0.0789473684210526" "114"
"579" "90" "phy" "10" "100" "1e-08" "53" "143" "72" "71" "14" "0.503496503496504" "0.837209302325581" "86"
"580" "90" "tsh" "10" "100" "1e-08" "53" "29" "10" "19" "76" "0.344827586206897" "0.116279069767442" "86"
"581" "91" "phy" "10" "100" "1e-08" "53" "89" "52" "37" "28" "0.584269662921348" "0.65" "80"
"582" "91" "tsh" "10" "100" "1e-08" "53" "17" "6" "11" "74" "0.352941176470588" "0.075" "80"
"583" "92" "phy" "10" "100" "1e-08" "53" "113" "54" "59" "43" "0.47787610619469" "0.556701030927835" "97"
"584" "92" "tsh" "10" "100" "1e-08" "53" "16" "1" "15" "96" "0.0625" "0.0103092783505155" "97"
"585" "93" "phy" "10" "100" "1e-08" "53" "101" "70" "31" "92" "0.693069306930693" "0.432098765432099" "162"
"586" "93" "tsh" "10" "100" "1e-08" "53" "26" "2" "24" "160" "0.0769230769230769" "0.0123456790123457" "162"
"587" "94" "phy" "10" "100" "1e-08" "53" "188" "105" "83" "81" "0.558510638297872" "0.564516129032258" "186"
"588" "94" "tsh" "10" "100" "1e-08" "53" "21" "1" "20" "185" "0.0476190476190476" "0.00537634408602151" "186"
"589" "95" "phy" "10" "100" "1e-08" "53" "137" "51" "86" "48" "0.372262773722628" "0.515151515151515" "99"
"590" "95" "tsh" "10" "100" "1e-08" "53" "21" "6" "15" "93" "0.285714285714286" "0.0606060606060606" "99"
"591" "96" "phy" "10" "100" "1e-08" "53" "133" "62" "71" "27" "0.466165413533835" "0.696629213483146" "89"
"592" "96" "tsh" "10" "100" "1e-08" "53" "23" "1" "22" "88" "0.0434782608695652" "0.0112359550561798" "89"
"593" "97" "phy" "10" "100" "1e-08" "53" "146" "60" "86" "10" "0.410958904109589" "0.857142857142857" "70"
"594" "97" "tsh" "10" "100" "1e-08" "53" "20" "4" "16" "66" "0.2" "0.0571428571428571" "70"
"595" "98" "phy" "10" "100" "1e-08" "53" "112" "36" "76" "36" "0.321428571428571" "0.5" "72"
"596" "98" "tsh" "10" "100" "1e-08" "53" "50" "4" "46" "68" "0.08" "0.0555555555555556" "72"
"597" "99" "phy" "10" "100" "1e-08" "53" "136" "76" "60" "102" "0.558823529411765" "0.426966292134831" "178"
"598" "99" "tsh" "10" "100" "1e-08" "53" "28" "0" "28" "178" "0" "0" "178"
"599" "100" "phy" "10" "100" "1e-08" "53" "86" "65" "21" "30" "0.755813953488372" "0.684210526315789" "95"
"600" "100" "tsh" "10" "100" "1e-08" "53" "19" "9" "10" "86" "0.473684210526316" "0.0947368421052632" "95"
