# 
# -- Phylter v. 0.9.3 -- 
# Fri Nov 18 18:11:37 2022
# 
# 
# 
# PARAMETERS
# 
# bvalue=0
# distance=patristic
# k=1.55
# k2=1.55
# Norm=median
# Norm.cutoff=0.001
# test.island=TRUE
# verbose=TRUE
# stop.criteria=1e-05
# InitialOnly=FALSE
# normalizeby=row
# 
# CLEANING STEP
# 
# Initial number of genes passed to Phylter: 14463
# Number of genes discarded before the analysis: 0
# Genes discarded: 
# 
# SUMMARY
# 
# Number of genes analyzed: 14463
# Number of species analyzed: 53
# Total number of outliers detected: 20157
# Number of complete gene outliers : 99
# Number of complete species outliers : 0
# Initial score of the compromise: 0.784132117504409
# Final score of the compromise: 0.894013697221899
# Gain: 10.99% 
# Loss (data filtering): 3.18% 
# Outlier gene(s) detected: ENSG00000005073_HOXA11;ENSG00000018510_AGPS;ENSG00000033122_LRRC7;ENSG00000034713_GABARAPL2;ENSG00000055917_PUM2;ENSG00000058063_ATP11B;ENSG00000062650_WAPL;ENSG00000067208_EVI5;ENSG00000079841_RIMS1;ENSG00000081189_MEF2C;ENSG00000085382_HACE1;ENSG00000086200_IPO11;ENSG00000086758_HUWE1;ENSG00000088881_EBF4;ENSG00000088986_DYNLL1;ENSG00000089123_TASP1;ENSG00000092148_HECTD1;ENSG00000095794_CREM;ENSG00000101464_PIGU;ENSG00000102893_PHKB;ENSG00000103121_CMC2;ENSG00000105991_HOXA1;ENSG00000106031_HOXA13;ENSG00000107105_ELAVL2;ENSG00000107864_CPEB3;ENSG00000109270_LAMTOR3;ENSG00000112062_MAPK14;ENSG00000112245_PTP4A1;ENSG00000115355_CCDC88A;ENSG00000115464_USP34;ENSG00000117859_OSBPL9;ENSG00000118007_STAG1;ENSG00000119138_KLF9;ENSG00000120093_HOXB3;ENSG00000122884_P4HA1;ENSG00000123838_C4BPA;ENSG00000126351_THRA;ENSG00000128585_MKLN1;ENSG00000131759_RARA;ENSG00000132466_ANKRD17;ENSG00000133703_KRAS;ENSG00000134717_BTF3L4;ENSG00000134744_ZCCHC11;ENSG00000135116_HRK;ENSG00000137449_CPEB2;ENSG00000137845_ADAM10;ENSG00000138767_CNOT6L;ENSG00000139910_NOVA1;ENSG00000140264_SERF2;ENSG00000145354_CISD2;ENSG00000148634_HERC4;ENSG00000149269_PAK1;ENSG00000151461_UPF2;ENSG00000152192_POU4F1;ENSG00000154582_ELOC;ENSG00000155621_C9orf85;ENSG00000157823_AP3S2;ENSG00000158691_ZSCAN12;ENSG00000161654_LSM12;ENSG00000162402_USP24;ENSG00000162599_NFIA;ENSG00000162961_DPY30;ENSG00000163463_KRTCAP2;ENSG00000164107_HAND2;ENSG00000164190_NIPBL;ENSG00000164983_TMEM65;ENSG00000165288_BRWD3;ENSG00000166796_LDHC;ENSG00000167332_OR51E2;ENSG00000168216_LMBRD1;ENSG00000169118_CSNK1G1;ENSG00000170035_UBE2E3;ENSG00000170627_GTSF1;ENSG00000171004_HS6ST2;ENSG00000172201_ID4;ENSG00000176406_RIMS2;ENSG00000180447_GAS1;ENSG00000180818_HOXC10;ENSG00000180957_PITPNB;ENSG00000182287_AP1S2;ENSG00000182568_SATB1;ENSG00000182759_MAFA;ENSG00000182831_C16orf72;ENSG00000182968_SOX1;ENSG00000185551_NR2F2;ENSG00000186687_LYRM7;ENSG00000187140_FOXD3;ENSG00000188283_ZNF383;ENSG00000196821_C6orf106;ENSG00000197780_TAF13;ENSG00000197956_S100A6;ENSG00000198353_HOXC4;ENSG00000198523_PLN;ENSG00000198914_POU3F3;ENSG00000204519_ZNF551;ENSG00000206560_ANKRD28;ENSG00000230989_HSBP1;ENSG00000242616_GNG10;ENSG00000264364_DYNLL2
# 
# OUTLIERS (including discarded elements, if any)
# 
# Genes	Species
ENSG00000064933_PMS1	Phoca_vitulina
ENSG00000065150_IPO5	Taxidea_taxus
ENSG00000065150_IPO5	Ursus_americanus
ENSG00000066379_ZNRD1	Paradoxurus_hermaphroditus
ENSG00000066379_ZNRD1	Felis_catus
ENSG00000066379_ZNRD1	Neofelis_nebulosa
ENSG00000066379_ZNRD1	Panthera_pardus
ENSG00000066405_CLDN18	Mirounga_angustirostris
ENSG00000066405_CLDN18	Manis_javanica
ENSG00000066405_CLDN18	Enhydra_lutris
ENSG00000066405_CLDN18	Ursus_maritimus
ENSG00000066405_CLDN18	Odobenus_rosmarus
ENSG00000066735_KIF26A	Nasua_narica
ENSG00000067064_IDI1	Neovison_vison
ENSG00000067064_IDI1	Enhydra_lutris
ENSG00000067113_PLPP1	Panthera_pardus
ENSG00000067113_PLPP1	Ailuropoda_melanoleuca
ENSG00000067113_PLPP1	Ursus_arctos
ENSG00000067113_PLPP1	Potos_flavus
ENSG00000067113_PLPP1	Odobenus_rosmarus
ENSG00000067113_PLPP1	Neomonachus_schauinslandi
ENSG00000067113_PLPP1	Felis_catus
ENSG00000067113_PLPP1	Acinonyx_jubatus
ENSG00000067715_SYT1	Panthera_pardus
ENSG00000067829_IDH3G	Panthera_tigris
ENSG00000067829_IDH3G	Acinonyx_jubatus
ENSG00000067992_PDK3	Arctocephalus_gazella
ENSG00000068697_LAPTM4A	Phoca_vitulina
ENSG00000069275_NUCKS1	Felis_catus
ENSG00000069812_HES2	Ailurus_fulgens
ENSG00000070081_NUCB2	Ursus_americanus
ENSG00000070087_PFN2	Felis_catus
ENSG00000070087_PFN2	Pteronura_brasiliensis
ENSG00000070087_PFN2	Ursus_arctos
ENSG00000070087_PFN2	Spilogale_gracilis
ENSG00000070087_PFN2	Bassariscus_sumichrasti
ENSG00000070193_FGF10	Odobenus_rosmarus
ENSG00000070476_ZXDC	Taxidea_taxus
ENSG00000070614_NDST1	Cryptoprocta_ferox
ENSG00000071859_FAM50A	Crocuta_Crocuta
ENSG00000071859_FAM50A	Mungos_mungo
ENSG00000071859_FAM50A	Panthera_onca
ENSG00000071859_FAM50A	Panthera_tigris
ENSG00000071859_FAM50A	Acinonyx_jubatus
ENSG00000071859_FAM50A	Ailurus_fulgens
ENSG00000071859_FAM50A	Neomonachus_schauinslandi
ENSG00000073050_XRCC1	Phoca_vitulina
ENSG00000074317_SNCB	Cryptoprocta_ferox
ENSG00000074317_SNCB	Prionailurus_bengalensis
ENSG00000075340_ADD2	Otocyon_megalotis
ENSG00000075429_CACNG5	Spilogale_gracilis
ENSG00000075711_DLG1	Ailurus_fulgens
ENSG00000075785_RAB7A	Hyaena_hyaena
ENSG00000075785_RAB7A	Paradoxurus_hermaphroditus
ENSG00000076043_REXO2	Manis_javanica
ENSG00000076685_NT5C2	Panthera_onca
ENSG00000076685_NT5C2	Mellivora_capensis
ENSG00000077458_FAM76B	Taxidea_taxus
ENSG00000077721_UBE2A	Mustela_putorius
ENSG00000077721_UBE2A	Canis_familiaris
ENSG00000077721_UBE2A	Felis_catus
ENSG00000077721_UBE2A	Taxidea_taxus
ENSG00000077721_UBE2A	Mirounga_angustirostris
ENSG00000077782_FGFR1	Lutra_lutra
ENSG00000077782_FGFR1	Potos_flavus
ENSG00000077782_FGFR1	Neomonachus_schauinslandi
ENSG00000078399_HOXA9	Proteles_cristatus
ENSG00000078399_HOXA9	Prionailurus_bengalensis
ENSG00000078399_HOXA9	Panthera_pardus
ENSG00000078399_HOXA9	Gulo_gulo
ENSG00000078399_HOXA9	Lutra_lutra
ENSG00000078399_HOXA9	Potos_flavus
ENSG00000078399_HOXA9	Neomonachus_schauinslandi
ENSG00000078399_HOXA9	Mellivora_capensis
ENSG00000078399_HOXA9	Mustela_putorius
ENSG00000078399_HOXA9	Canis_familiaris
ENSG00000078399_HOXA9	Odobenus_rosmarus
ENSG00000079313_REXO1	Panthera_tigris
ENSG00000079739_PGM1	Ailuropoda_melanoleuca
ENSG00000079739_PGM1	Mustela_putorius
ENSG00000079739_PGM1	Canis_familiaris
ENSG00000079950_STX7	Taxidea_taxus
ENSG00000080031_PTPRH	Proteles_septentrionalis
ENSG00000080546_SESN1	Manis_javanica
ENSG00000080854_IGSF9B	Otocyon_megalotis
ENSG00000081154_PCNP	Taxidea_taxus
ENSG00000081154_PCNP	Spilogale_gracilis
ENSG00000081154_PCNP	Ursus_americanus
ENSG00000081189_MEF2C	Enhydra_lutris
ENSG00000081189_MEF2C	Felis_catus
ENSG00000081189_MEF2C	Ursus_maritimus
ENSG00000081189_MEF2C	Odobenus_rosmarus
ENSG00000082153_BZW1	Suricata_suricatta
ENSG00000082153_BZW1	Paradoxurus_hermaphroditus
ENSG00000082175_PGR	Canis_familiaris
ENSG00000082175_PGR	Otocyon_megalotis
ENSG00000082701_GSK3B	Potos_flavus
ENSG00000082781_ITGB5	Phoca_vitulina
ENSG00000082996_RNF13	Ailurus_fulgens
ENSG00000083067_TRPM3	Phoca_vitulina
ENSG00000083123_BCKDHB	Spilogale_gracilis
ENSG00000083720_OXCT1	Cryptoprocta_ferox
ENSG00000083750_RRAGB	Prionailurus_bengalensis
ENSG00000083750_RRAGB	Ursus_americanus
ENSG00000083750_RRAGB	Phoca_vitulina
ENSG00000083750_RRAGB	Felis_catus
ENSG00000083750_RRAGB	Odobenus_rosmarus
ENSG00000083937_CHMP2B	Arctocephalus_gazella
ENSG00000084764_MAPRE3	Lynx_pardinus
ENSG00000084764_MAPRE3	Panthera_tigris
ENSG00000085377_PREP	Bassariscus_sumichrasti
ENSG00000085465_OVGP1	Panthera_pardus
ENSG00000085872_CHERP	Ailuropoda_melanoleuca
ENSG00000086475_SEPHS1	Procyon_lotor
ENSG00000086475_SEPHS1	Eumetopias_jubatus
ENSG00000086475_SEPHS1	Hyaena_hyaena
ENSG00000086475_SEPHS1	Acinonyx_jubatus
ENSG00000086598_TMED2	Acinonyx_jubatus
ENSG00000086967_MYBPC2	Proteles_cristatus
ENSG00000086967_MYBPC2	Panthera_onca
ENSG00000086967_MYBPC2	Panthera_tigris
ENSG00000086967_MYBPC2	Pteronura_brasiliensis
ENSG00000086967_MYBPC2	Mirounga_angustirostris
ENSG00000086967_MYBPC2	Cryptoprocta_ferox
ENSG00000086967_MYBPC2	Gulo_gulo
ENSG00000087884_NT.fastaMDC	Procyon_lotor
ENSG00000088543_C3orf18	Taxidea_taxus
ENSG00000088543_C3orf18	Procyon_lotor
ENSG00000088986_DYNLL1	Gulo_gulo
ENSG00000089006_SNX5	Paradoxurus_hermaphroditus
